index,level_0,country,year,month,gwh,indicator
15179,9049,IRL,2019,2,2356.694,Consumption
15180,9050,ISL,2019,2,1535.288,Consumption
15181,9051,ITA,2019,2,25599.0,Consumption
15182,9052,LTU,2019,2,952.035,Consumption
15183,9053,LUX,2019,2,530.944,Consumption
15184,9054,LVA,2019,2,617.0,Consumption
15185,9055,MNE,2019,2,46.0,Consumption
15186,9056,MKD,2019,2,592.277,Consumption
15187,9057,MLT,2019,2,198.905,Consumption
15188,9058,NLD,2019,2,9277.188,Consumption
15189,9059,NOR,2019,2,11636.821,Consumption
15190,9060,POL,2019,2,12521.066,Consumption
15191,9061,PRT,2019,2,3893.0,Consumption
15192,9062,ROU,2019,2,4694.0,Consumption
15193,9063,SRB,2019,2,3071.28,Consumption
15194,9064,SWE,2019,2,11779.867,Consumption
15195,9065,SVN,2019,2,1088.714,Consumption
15196,9066,SVK,2019,2,2297.0,Consumption
15197,9067,TUR,2019,2,23040.578,Consumption
15200,9068,ALB,2019,2,171.716,Imports
15201,9069,AUT,2019,2,2609.919,Imports
15202,9070,BIH,2019,2,165.897,Imports
15203,9071,BEL,2019,2,1571.547,Imports
15204,9072,BGR,2019,2,190.455,Imports
15205,9073,CYP,2019,2,0.0,Imports
15206,9074,CZE,2019,2,857.836,Imports
15207,9075,DEU,2019,2,2006.22,Imports
15208,9076,DNK,2019,2,922.459,Imports
15209,9077,EST,2019,2,320.0,Imports
15211,9078,ESP,2019,2,2058.266,Imports
15213,9079,FIN,2019,2,1906.0,Imports
15214,9080,FRA,2019,2,961.316,Imports
15215,9081,HRV,2019,2,845.94,Imports
15216,9082,HUN,2019,2,1730.541,Imports
15217,9083,IRL,2019,2,134.57,Imports
15218,9084,ISL,2019,2,0.0,Imports
15219,9085,ITA,2019,2,4154.0,Imports
15220,9086,LTU,2019,2,1009.914,Imports
15221,9087,LUX,2019,2,588.25,Imports
15222,9088,LVA,2019,2,397.0,Imports
15223,9089,MNE,2019,2,-75.0,Imports
15224,9090,MKD,2019,2,624.14,Imports
15225,9091,MLT,2019,2,60.593,Imports
15226,9092,NLD,2019,2,1349.221,Imports
15227,9093,NOR,2019,2,1151.149,Imports
15228,9094,POL,2019,2,1229.749,Imports
15229,9095,PRT,2019,2,845.0,Imports
15230,9096,ROU,2019,2,363.0,Imports
15231,9097,SRB,2019,2,425.041,Imports
15232,9098,SWE,2019,2,767.266,Imports
15233,9099,SVN,2019,2,701.43,Imports
15234,9100,SVK,2019,2,1142.0,Imports
15235,9101,TUR,2019,2,175.964,Imports
15238,9102,ALB,2019,2,525.664,Production
15239,9103,AUT,2019,2,5496.646,Production
15240,9104,BIH,2019,2,1356.438,Production
15241,9105,BEL,2019,2,6424.771,Production
15242,9106,BGR,2019,2,3783.311,Production
15243,9107,CYP,2019,2,363.488,Production
15244,9108,CZE,2019,2,7237.196,Production
15245,9109,DEU,2019,2,47609.758,Production
15246,9110,DNK,2019,2,2802.395,Production
15247,9111,EST,2019,2,691.0,Production
15249,9112,ESP,2019,2,20564.785,Production
15251,9113,FIN,2019,2,6118.0,Production
15252,9114,FRA,2019,2,50885.874,Production
15253,9115,HRV,2019,2,1093.142,Production
15254,9116,HUN,2019,2,2285.135,Production
15255,9117,IRL,2019,2,2403.525,Production
15256,9118,ISL,2019,2,1583.788,Production
15257,9119,ITA,2019,2,21952.0,Production
15258,9120,LTU,2019,2,338.352,Production
15259,9121,LUX,2019,2,159.873,Production
15260,9122,LVA,2019,2,471.0,Production
15261,9123,MNE,2019,2,341.0,Production
15262,9124,MKD,2019,2,496.201,Production
15263,9125,MLT,2019,2,138.515,Production
15264,9126,NLD,2019,2,10242.217,Production
15265,9127,NOR,2019,2,11745.182,Production
15266,9128,POL,2019,2,12337.499,Production
15267,9129,PRT,2019,2,3727.0,Production
15268,9130,ROU,2019,2,4699.0,Production
15269,9131,SRB,2019,2,3155.925,Production
15270,9132,SWE,2019,2,14731.4,Production
15271,9133,SVN,2019,2,1208.274,Production
15272,9134,SVK,2019,2,2174.0,Production
15273,9135,TUR,2019,2,23186.422,Production
15276,9136,ALB,2019,3,559.639,Consumption
15277,9137,AUT,2019,3,5765.677,Consumption
15278,9138,BIH,2019,3,1006.861,Consumption
15279,9139,BEL,2019,3,6993.838,Consumption
15280,9140,BGR,2019,3,2649.193,Consumption
15281,9141,CYP,2019,3,352.777,Consumption
15282,9142,CZE,2019,3,5587.586,Consumption
15283,9143,DEU,2019,3,42101.521,Consumption
15284,9144,DNK,2019,3,2938.914,Consumption
15285,9145,EST,2019,3,803.0,Consumption
15287,9146,ESP,2019,3,19807.963,Consumption
15289,9147,FIN,2019,3,7972.0,Consumption
15290,9148,FRA,2019,3,40465.138,Consumption
15291,9149,HRV,2019,3,1343.604,Consumption
15292,9150,HUN,2019,3,3472.86,Consumption
15293,9151,IRL,2019,3,2478.817,Consumption
15294,9152,ISL,2019,3,1686.537,Consumption
15295,9153,ITA,2019,3,26427.0,Consumption
15296,9154,LTU,2019,3,955.649,Consumption
15297,9155,LUX,2019,3,573.391,Consumption
15298,9156,LVA,2019,3,651.0,Consumption
15299,9157,MNE,2019,3,726.0,Consumption
15300,9158,MKD,2019,3,587.819,Consumption
15301,9159,MLT,2019,3,198.658,Consumption
15302,9160,NLD,2019,3,9875.419,Consumption
15303,9161,NOR,2019,3,12311.386,Consumption
15304,9162,POL,2019,3,12964.113,Consumption
15305,9163,PRT,2019,3,3996.0,Consumption
15306,9164,ROU,2019,3,4776.0,Consumption
15307,9165,SRB,2019,3,3011.07,Consumption
15308,9166,SWE,2019,3,12212.935,Consumption
15309,9167,SVN,2019,3,1174.146,Consumption
15310,9168,SVK,2019,3,2426.0,Consumption
15311,9169,TUR,2019,3,23558.655,Consumption
15314,9170,ALB,2019,3,336.968,Imports
15315,9171,AUT,2019,3,2591.619,Imports
15316,9172,BIH,2019,3,362.953,Imports
15317,9173,BEL,2019,3,1211.285,Imports
15318,9174,BGR,2019,3,275.171,Imports
15319,9175,CYP,2019,3,0.0,Imports
15320,9176,CZE,2019,3,1039.475,Imports
15321,9177,DEU,2019,3,2414.572,Imports
15322,9178,DNK,2019,3,1107.4,Imports
15323,9179,EST,2019,3,265.0,Imports
15325,9180,ESP,2019,3,2429.142,Imports
15327,9181,FIN,2019,3,1952.0,Imports
15328,9182,FRA,2019,3,649.501,Imports
15329,9183,HRV,2019,3,1102.498,Imports
15330,9184,HUN,2019,3,1847.545,Imports
15331,9185,IRL,2019,3,201.635,Imports
15332,9186,ISL,2019,3,0.0,Imports
15333,9187,ITA,2019,3,4202.0,Imports
15334,9188,LTU,2019,3,1091.572,Imports
15335,9189,LUX,2019,3,629.299,Imports
15336,9190,LVA,2019,3,307.0,Imports
15337,9191,MNE,2019,3,723.0,Imports
15338,9192,MKD,2019,3,648.795,Imports
15339,9193,MLT,2019,3,58.857,Imports
15340,9194,NLD,2019,3,1681.554,Imports
15341,9195,NOR,2019,3,2088.569,Imports
15342,9196,POL,2019,3,1498.273,Imports
15343,9197,PRT,2019,3,961.0,Imports
15344,9198,ROU,2019,3,331.0,Imports
15345,9199,SRB,2019,3,244.411,Imports
15346,9200,SWE,2019,3,749.452,Imports
15347,9201,SVN,2019,3,896.809,Imports
15348,9202,SVK,2019,3,990.0,Imports
15349,9203,TUR,2019,3,259.045,Imports
15352,9204,ALB,2019,3,342.72,Production
15353,9205,AUT,2019,3,6053.56,Production
15354,9206,BIH,2019,3,1349.648,Production
15355,9207,BEL,2019,3,7134.404,Production
15356,9208,BGR,2019,3,3623.772,Production
15357,9209,CYP,2019,3,352.777,Production
15358,9210,CZE,2019,3,7003.579,Production
15359,9211,DEU,2019,3,50476.809,Production
15360,9212,DNK,2019,3,3245.666,Production
15361,9213,EST,2019,3,677.0,Production
15363,9214,ESP,2019,3,20870.737,Production
15365,9215,FIN,2019,3,6483.0,Production
15366,9216,FRA,2019,3,51182.635,Production
15367,9217,HRV,2019,3,844.015,Production
15368,9218,HUN,2019,3,2401.074,Production
15369,9219,IRL,2019,3,2471.024,Production
15370,9220,ISL,2019,3,1736.537,Production
15371,9221,ITA,2019,3,22866.0,Production
15372,9222,LTU,2019,3,356.59,Production
15373,9223,LUX,2019,3,199.934,Production
15374,9224,LVA,2019,3,686.0,Production
15375,9225,MNE,2019,3,284.0,Production
15376,9226,MKD,2019,3,436.952,Production
15377,9227,MLT,2019,3,140.25,Production
15378,9228,NLD,2019,3,10528.574,Production
15379,9229,NOR,2019,3,11304.994,Production
15380,9230,POL,2019,3,12855.136,Production
15381,9231,PRT,2019,3,3764.0,Production
15382,9232,ROU,2019,3,4808.0,Production
15383,9233,SRB,2019,3,3834.576,Production
15384,9234,SWE,2019,3,15659.605,Production
15385,9235,SVN,2019,3,1162.474,Production
15386,9236,SVK,2019,3,2480.0,Production
15387,9237,TUR,2019,3,23563.662,Production
15390,9238,ALB,2019,4,528.04,Consumption
15391,9239,AUT,2019,4,5245.656,Consumption
15392,9240,BIH,2019,4,961.185,Consumption
15393,9241,BEL,2019,4,6391.474,Consumption
15394,9242,BGR,2019,4,2478.091,Consumption
15395,9243,CYP,2019,4,314.17,Consumption
15396,9244,CZE,2019,4,4987.519,Consumption
15397,9245,DEU,2019,4,38344.904,Consumption
15398,9246,DNK,2019,4,2593.21,Consumption
15399,9247,EST,2019,4,691.8,Consumption
15401,9248,ESP,2019,4,18691.533,Consumption
15403,9249,FIN,2019,4,6745.0,Consumption
15404,9250,FRA,2019,4,35335.46,Consumption
15405,9251,HRV,2019,4,1239.179,Consumption
15406,9252,HUN,2019,4,3257.101,Consumption
15407,9253,IRL,2019,4,2408.793,Consumption
15408,9254,ISL,2019,4,1586.712,Consumption
15409,9255,ITA,2019,4,24045.0,Consumption
15410,9256,LTU,2019,4,892.476,Consumption
15411,9257,LUX,2019,4,529.107,Consumption
15412,9258,LVA,2019,4,580.0,Consumption
15413,9259,MNE,2019,4,637.0,Consumption
15414,9260,MKD,2019,4,520.977,Consumption
15415,9261,MLT,2019,4,185.742,Consumption
15416,9262,NLD,2019,4,8812.734,Consumption
15417,9263,NOR,2019,4,9896.451,Consumption
15418,9264,POL,2019,4,12169.158,Consumption
15419,9265,PRT,2019,4,3815.0,Consumption
15420,9266,ROU,2019,4,4431.0,Consumption
15421,9267,SRB,2019,4,2646.377,Consumption
15422,9268,SWE,2019,4,10277.915,Consumption
15423,9269,SVN,2019,4,1096.247,Consumption
15424,9270,SVK,2019,4,2212.0,Consumption
15425,9271,TUR,2019,4,22537.099,Consumption
15428,9272,ALB,2019,4,296.45,Imports
15429,9273,AUT,2019,4,1749.688,Imports
15430,9274,BIH,2019,4,293.016,Imports
15431,9275,BEL,2019,4,1048.287,Imports
15432,9276,BGR,2019,4,274.346,Imports
15433,9277,CYP,2019,4,0.0,Imports
15434,9278,CZE,2019,4,879.431,Imports
15435,9279,DEU,2019,4,2562.941,Imports
15436,9280,DNK,2019,4,1313.967,Imports
15437,9281,EST,2019,4,328.0,Imports
15439,9282,ESP,2019,4,1822.621,Imports
15441,9283,FIN,2019,4,1664.0,Imports
15442,9284,FRA,2019,4,1051.872,Imports
15443,9285,HRV,2019,4,994.968,Imports
15444,9286,HUN,2019,4,1707.069,Imports
15445,9287,IRL,2019,4,181.381,Imports
15446,9288,ISL,2019,4,0.0,Imports
15447,9289,ITA,2019,4,3040.0,Imports
15448,9290,LTU,2019,4,1033.993,Imports
15449,9291,LUX,2019,4,558.487,Imports
15450,9292,LVA,2019,4,407.0,Imports
15451,9293,MNE,2019,4,703.0,Imports
15452,9294,MKD,2019,4,600.544,Imports
15453,9295,MLT,2019,4,44.681,Imports
15454,9296,NLD,2019,4,1669.79,Imports
15455,9297,NOR,2019,4,1189.575,Imports
15456,9298,POL,2019,4,1389.153,Imports
15457,9299,PRT,2019,4,654.0,Imports
15458,9300,ROU,2019,4,337.0,Imports
15459,9301,SRB,2019,4,479.543,Imports
15460,9302,SWE,2019,4,548.035,Imports
15461,9303,SVN,2019,4,846.982,Imports
15462,9304,SVK,2019,4,1072.0,Imports
15463,9305,TUR,2019,4,120.357,Imports
15466,9306,ALB,2019,4,320.069,Production
15467,9307,AUT,2019,4,6275.728,Production
15468,9308,BIH,2019,4,1042.98,Production
15469,9309,BEL,2019,4,6764.483,Production
15470,9310,BGR,2019,4,3314.141,Production
15471,9311,CYP,2019,4,314.17,Production
15472,9312,CZE,2019,4,6421.724,Production
15473,9313,DEU,2019,4,44398.747,Production
15474,9314,DNK,2019,4,2099.411,Production
15475,9315,EST,2019,4,598.8,Production
15477,9316,ESP,2019,4,19802.021,Production
15479,9317,FIN,2019,4,5600.0,Production
15480,9318,FRA,2019,4,43016.277,Production
15481,9319,HRV,2019,4,836.34,Production
15482,9320,HUN,2019,4,2503.952,Production
15483,9321,IRL,2019,4,2404.442,Production
15484,9322,ISL,2019,4,1635.712,Production
15485,9323,ITA,2019,4,21741.0,Production
15486,9324,LTU,2019,4,287.344,Production
15487,9325,LUX,2019,4,130.499,Production
15488,9326,LVA,2019,4,499.0,Production
15489,9327,MNE,2019,4,113.0,Production
15490,9328,MKD,2019,4,379.239,Production
15491,9329,MLT,2019,4,144.109,Production
15492,9330,NLD,2019,4,8716.668,Production
15493,9331,NOR,2019,4,9995.47,Production
15494,9332,POL,2019,4,11830.078,Production
15495,9333,PRT,2019,4,4092.0,Production
15496,9334,ROU,2019,4,4462.0,Production
15497,9335,SRB,2019,4,2888.114,Production
15498,9336,SWE,2019,4,13321.096,Production
15499,9337,SVN,2019,4,1210.422,Production
15500,9338,SVK,2019,4,2007.0,Production
15501,9339,TUR,2019,4,22710.045,Production
15504,9340,ALB,2019,5,518.804,Consumption
15505,9341,AUT,2019,5,5355.76,Consumption
15506,9342,BIH,2019,5,972.69,Consumption
15507,9343,BEL,2019,5,6415.349,Consumption
15508,9344,BGR,2019,5,2350.692,Consumption
15509,9345,CYP,2019,5,361.543,Consumption
15510,9346,CZE,2019,5,5081.291,Consumption
15511,9347,DEU,2019,5,39473.797,Consumption
15512,9348,DNK,2019,5,2667.798,Consumption
15513,9349,EST,2019,5,679.879,Consumption
15515,9350,ESP,2019,5,19130.605,Consumption
15517,9351,FIN,2019,5,6378.0,Consumption
15518,9352,FRA,2019,5,33301.108,Consumption
15519,9353,HRV,2019,5,1290.4,Consumption
15520,9354,HUN,2019,5,3406.958,Consumption
15521,9355,IRL,2019,5,2348.17,Consumption
15522,9356,ISL,2019,5,1645.084,Consumption
15523,9357,ITA,2019,5,25280.0,Consumption
15524,9358,LTU,2019,5,916.122,Consumption
15525,9359,LUX,2019,5,534.385,Consumption
15526,9360,LVA,2019,5,582.0,Consumption
15528,9361,MKD,2019,5,490.551,Consumption
15529,9362,MLT,2019,5,189.026,Consumption
15530,9363,NLD,2019,5,9317.465,Consumption
15531,9364,NOR,2019,5,9385.548,Consumption
15532,9365,POL,2019,5,12362.567,Consumption
15533,9366,PRT,2019,5,3922.928,Consumption
15534,9367,ROU,2019,5,4427.0,Consumption
15535,9368,SRB,2019,5,2654.489,Consumption
15536,9369,SWE,2019,5,9674.836,Consumption
15537,9370,SVN,2019,5,1117.008,Consumption
15538,9371,SVK,2019,5,2230.0,Consumption
15539,9372,TUR,2019,5,23702.141,Consumption
15542,9373,ALB,2019,5,171.206,Imports
15543,9374,AUT,2019,5,1589.11,Imports
15544,9375,BIH,2019,5,211.169,Imports
15545,9376,BEL,2019,5,1268.72,Imports
15546,9377,BGR,2019,5,351.997,Imports
15547,9378,CYP,2019,5,0.0,Imports
15548,9379,CZE,2019,5,630.856,Imports
15549,9380,DEU,2019,5,4541.659,Imports
15550,9381,DNK,2019,5,1151.56,Imports
15551,9382,EST,2019,5,462.0,Imports
15553,9383,ESP,2019,5,1573.309,Imports
15555,9384,FIN,2019,5,1817.0,Imports
15556,9385,FRA,2019,5,243.469,Imports
15557,9386,HRV,2019,5,840.609,Imports
15558,9387,HUN,2019,5,1833.581,Imports
15559,9388,IRL,2019,5,130.379,Imports
15560,9389,ISL,2019,5,0.0,Imports
15561,9390,ITA,2019,5,3559.0,Imports
15562,9391,LTU,2019,5,1042.073,Imports
15563,9392,LUX,2019,5,558.298,Imports
15564,9393,LVA,2019,5,438.0,Imports
15566,9394,MKD,2019,5,676.417,Imports
15567,9395,MLT,2019,5,34.195,Imports
15568,9396,NLD,2019,5,2131.766,Imports
15569,9397,NOR,2019,5,1046.025,Imports
15570,9398,POL,2019,5,1531.471,Imports
15571,9399,PRT,2019,5,740.0,Imports
15572,9400,ROU,2019,5,200.0,Imports
15573,9401,SRB,2019,5,404.611,Imports
15574,9402,SWE,2019,5,295.677,Imports
15575,9403,SVN,2019,5,721.336,Imports
15576,9404,SVK,2019,5,981.0,Imports
15577,9405,TUR,2019,5,136.683,Imports
15580,9406,ALB,2019,5,520.692,Production
15581,9407,AUT,2019,5,6260.935,Production
15582,9408,BIH,2019,5,1220.749,Production
15583,9409,BEL,2019,5,6681.769,Production
15584,9410,BGR,2019,5,2744.568,Production
15585,9411,CYP,2019,5,361.543,Production
15586,9412,CZE,2019,5,6686.309,Production
15587,9413,DEU,2019,5,42048.426,Production
15588,9414,DNK,2019,5,2290.995,Production
15589,9415,EST,2019,5,490.879,Production
15591,9416,ESP,2019,5,20591.89,Production
15593,9417,FIN,2019,5,5182.0,Production
15594,9418,FRA,2019,5,43951.229,Production
15595,9419,HRV,2019,5,1066.014,Production
15596,9420,HUN,2019,5,2261.409,Production
15597,9421,IRL,2019,5,2345.015,Production
15598,9422,ISL,2019,5,1694.584,Production
15599,9423,ITA,2019,5,22318.0,Production
15600,9424,LTU,2019,5,273.278,Production
15601,9425,LUX,2019,5,127.139,Production
16239,9426,FIN,2019,11,2157.0,Imports
15602,9427,LVA,2019,5,421.0,Production
15604,9428,MKD,2019,5,382.294,Production
15605,9429,MLT,2019,5,163.286,Production
15606,9430,NLD,2019,5,9386.587,Production
15607,9431,NOR,2019,5,9810.046,Production
15608,9432,POL,2019,5,12023.635,Production
15609,9433,PRT,2019,5,4057.928,Production
15610,9434,ROU,2019,5,4665.0,Production
15611,9435,SRB,2019,5,2804.494,Production
15612,9436,SWE,2019,5,12737.766,Production
15613,9437,SVN,2019,5,1396.394,Production
15614,9438,SVK,2019,5,2292.0,Production
15615,9439,TUR,2019,5,23892.818,Production
15618,9440,ALB,2019,6,527.613,Consumption
15619,9441,AUT,2019,6,5028.373,Consumption
15620,9442,BIH,2019,6,933.193,Consumption
15621,9443,BEL,2019,6,6132.191,Consumption
15622,9444,BGR,2019,6,2320.856,Consumption
15623,9445,CYP,2019,6,439.07,Consumption
15624,9446,CZE,2019,6,4674.029,Consumption
15625,9447,DEU,2019,6,37125.156,Consumption
15626,9448,DNK,2019,6,2474.444,Consumption
15627,9449,EST,2019,6,584.366,Consumption
15629,9450,ESP,2019,6,19598.891,Consumption
15631,9451,FIN,2019,6,5616.0,Consumption
15632,9452,FRA,2019,6,30494.332,Consumption
15633,9453,HRV,2019,6,1362.061,Consumption
15634,9454,HUN,2019,6,3421.675,Consumption
15635,9455,IRL,2019,6,2199.416,Consumption
15636,9456,ISL,2019,6,1505.953,Consumption
15637,9457,ITA,2019,6,27647.0,Consumption
15638,9458,LTU,2019,6,906.327,Consumption
15639,9459,LUX,2019,6,508.669,Consumption
15640,9460,LVA,2019,6,552.0,Consumption
15642,9461,MKD,2019,6,465.344,Consumption
15643,9462,MLT,2019,6,230.716,Consumption
15644,9463,NLD,2019,6,8575.633,Consumption
15645,9464,NOR,2019,6,8222.395,Consumption
15646,9465,POL,2019,6,12165.995,Consumption
15647,9466,PRT,2019,6,3731.036,Consumption
15648,9467,ROU,2019,6,4367.0,Consumption
15649,9468,SRB,2019,6,2500.169,Consumption
15650,9469,SWE,2019,6,8462.305,Consumption
15651,9470,SVN,2019,6,1096.623,Consumption
15652,9471,SVK,2019,6,2124.0,Consumption
15653,9472,TUR,2019,6,23189.386,Consumption
15656,9473,ALB,2019,6,215.017,Imports
15657,9474,AUT,2019,6,1281.604,Imports
15658,9475,BIH,2019,6,178.774,Imports
15659,9476,BEL,2019,6,1415.26,Imports
15660,9477,BGR,2019,6,372.479,Imports
15661,9478,CYP,2019,6,0.0,Imports
15662,9479,CZE,2019,6,780.778,Imports
15663,9480,DEU,2019,6,4897.257,Imports
15664,9481,DNK,2019,6,1737.64,Imports
15665,9482,EST,2019,6,581.0,Imports
15667,9483,ESP,2019,6,1118.285,Imports
15669,9484,FIN,2019,6,1654.0,Imports
15670,9485,FRA,2019,6,325.096,Imports
15671,9486,HRV,2019,6,942.518,Imports
15672,9487,HUN,2019,6,1517.765,Imports
15673,9488,IRL,2019,6,102.839,Imports
15674,9489,ISL,2019,6,0.0,Imports
15675,9490,ITA,2019,6,3694.0,Imports
15676,9491,LTU,2019,6,1170.862,Imports
15677,9492,LUX,2019,6,548.505,Imports
15678,9493,LVA,2019,6,510.0,Imports
15680,9494,MKD,2019,6,485.454,Imports
15681,9495,MLT,2019,6,44.86,Imports
15682,9496,NLD,2019,6,2035.476,Imports
15683,9497,NOR,2019,6,961.592,Imports
15684,9498,POL,2019,6,1488.156,Imports
15685,9499,PRT,2019,6,524.0,Imports
15686,9500,ROU,2019,6,151.0,Imports
15687,9501,SRB,2019,6,392.653,Imports
15688,9502,SWE,2019,6,193.785,Imports
15689,9503,SVN,2019,6,749.95,Imports
15690,9504,SVK,2019,6,898.0,Imports
15691,9505,TUR,2019,6,154.744,Imports
15694,9506,ALB,2019,6,443.934,Production
15695,9507,AUT,2019,6,6573.525,Production
15696,9508,BIH,2019,6,1262.396,Production
15697,9509,BEL,2019,6,6386.188,Production
15698,9510,BGR,2019,6,2815.823,Production
15699,9511,CYP,2019,6,439.07,Production
15700,9512,CZE,2019,6,5725.117,Production
15701,9513,DEU,2019,6,38686.913,Production
15702,9514,DNK,2019,6,1452.497,Production
15703,9515,EST,2019,6,312.366,Production
15705,9516,ESP,2019,6,21190.145,Production
15707,9517,FIN,2019,6,4674.0,Production
15708,9518,FRA,2019,6,40505.66,Production
15709,9519,HRV,2019,6,901.879,Production
15710,9520,HUN,2019,6,2399.541,Production
15711,9521,IRL,2019,6,2278.174,Production
15712,9522,ISL,2019,6,1553.953,Production
15713,9523,ITA,2019,6,24542.0,Production
15714,9524,LTU,2019,6,278.807,Production
15715,9525,LUX,2019,6,127.077,Production
15716,9526,LVA,2019,6,407.0,Production
15718,9527,MKD,2019,6,435.838,Production
15719,9528,MLT,2019,6,187.154,Production
15720,9529,NLD,2019,6,8008.354,Production
15721,9530,NOR,2019,6,9469.545,Production
15722,9531,POL,2019,6,11662.228,Production
15723,9532,PRT,2019,6,3901.036,Production
15724,9533,ROU,2019,6,4789.0,Production
15725,9534,SRB,2019,6,2664.969,Production
15726,9535,SWE,2019,6,12835.497,Production
15727,9536,SVN,2019,6,1423.947,Production
16240,9537,FRA,2019,11,2814.262,Imports
15728,9538,SVK,2019,6,2006.0,Production
15729,9539,TUR,2019,6,23190.481,Production
15732,9540,ALB,2019,7,550.73,Consumption
15733,9541,AUT,2019,7,5238.936,Consumption
15734,9542,BIH,2019,7,909.022,Consumption
15735,9543,BEL,2019,7,6160.416,Consumption
15736,9544,BGR,2019,7,2465.84,Consumption
15737,9545,CYP,2019,7,534.95,Consumption
15738,9546,CZE,2019,7,4583.68,Consumption
15739,9547,DEU,2019,7,38918.763,Consumption
15740,9548,DNK,2019,7,2475.734,Consumption
15741,9549,EST,2019,7,588.4,Consumption
15743,9550,ESP,2019,7,21887.761,Consumption
15745,9551,FIN,2019,7,5862.0,Consumption
15746,9552,FRA,2019,7,32354.108,Consumption
15747,9553,HRV,2019,7,1496.608,Consumption
15748,9554,HUN,2019,7,3426.32,Consumption
15749,9555,IRL,2019,7,2262.546,Consumption
15750,9556,ISL,2019,7,1523.914,Consumption
15751,9557,ITA,2019,7,31211.0,Consumption
15752,9558,LTU,2019,7,869.043,Consumption
15753,9559,LUX,2019,7,531.104,Consumption
15754,9560,LVA,2019,7,556.0,Consumption
15756,9561,MKD,2019,7,478.652,Consumption
