Date,AT,BE,HR,CY,DK,EE,FI,FR,DE,IE,IT,LV,LU,NL,NO,PL,RO,ES,SE,CH,GB
1778-06,,,,,,,,,,,21.0,,,,,,,,15.0,,
1778-07,,,,,,,,,,,25.0,,,,,,,,19.0,,
1778-08,,,,,,,,,,,24.0,,,,,,,,16.0,,
1778-09,,,,,,,,,,,18.0,,,,,,,,12.0,,
1778-10,,,,,,,,,,,13.0,,,,,,,,2.0,,
1778-11,,,,,,,,,,,8.0,,,,,,,,1.0,,
1778-12,,,,,,,,,,,5.0,,,,,,,,-1.0,,
1779-01,,,,,,,,,,,-0.0,,,,,,,,-2.0,,
1779-02,,,,,,,,,,,6.0,,,,,,,,2.0,,
1779-03,,,,,,,,,,,9.0,,,,,,,,4.0,,
1779-04,,,,,,,,,,,16.0,,,,,,,,6.0,,
1779-05,,,,,,,,,,,20.0,,,,,,,,11.0,,
1779-06,,,,,,,,,,,20.0,,,,,,,,14.0,,
1779-07,,,,,,,,,,,24.0,,,,,,,,17.0,,
1779-08,,,,,,,,,,,23.0,,,,,,,,20.0,,
1779-09,,,,,,,,,,,21.0,,,,,,,,14.0,,
1779-10,,,,,,,,,,,16.0,,,,,,,,10.0,,
1779-11,,,,,,,,,,,7.0,,,,,,,,2.0,,
1779-12,,,,,,,,,,,5.0,,,,,,,,-4.0,,
1780-01,,,,,,,,,,,0.0,,,,,,,,-6.0,,
1780-02,,,,,,,,,,,1.0,,,,,,,,-4.0,,
1780-03,,,,,,,,,,,11.0,,,,,,,,2.0,,
1780-04,,,,,,,,,,,12.0,,,,,,,,-0.0,,
1780-05,,,,,,,,,,,20.0,,,,,,,,9.0,,
1780-06,,,,,,,,,,,23.0,,,,,,,,14.0,,
1780-07,,,,,,,,,,,25.0,,,,,,,,19.0,,
1780-08,,,,,,,,,,,23.0,,,,,,,,18.0,,
1780-09,,,,,,,,,,,19.0,,,,,,,,12.0,,
1780-10,,,,,,,,,,,16.0,,,,,,,,8.0,,
1780-11,,,,,,,,,,,7.0,,,,,,,,-1.0,,
1780-12,,,,,,,,,,,2.0,,,,,,,,-2.0,,
1787-01,,,,,,,,,,,0.0,,,,,,,,-3.0,,
1787-02,,,,,,,,,,,4.0,,,,,,,,-1.0,,
1787-03,,,,,,,,,,,9.0,,,,,,,,1.0,,
1787-04,,,,,,,,,,,13.0,,,,,,,,3.0,,
1787-05,,,,,,,,,,,16.0,,,,,,,,9.0,,
1787-06,,,,,,,,,,,24.0,,,,,,,,15.0,,
1787-07,,,,,,,,,,,24.0,,,,,,,,16.0,,
1787-08,,,,,,,,,,,25.0,,,,,,,,14.0,,
1787-09,,,,,,,,,,,19.0,,,,,,,,11.0,,
1787-10,,,,,,,,,,,15.0,,,,,,,,9.0,,
1787-11,,,,,,,,,,,8.0,,,,,,,,-1.0,,
1787-12,,,,,,,,,,,5.0,,,,,,,,-5.0,,
1793-01,,,,,,,,,,,-1.0,,,,,,,,-2.0,,
1793-02,,,,,,,,,,,3.0,,,,,,,,-1.0,,
1793-03,,,,,,,,,,,8.0,,,,,,,,-0.0,,
1793-04,,,,,,,,,,,11.0,,,,,,,,4.0,,
1793-05,,,,,,,,,,,17.0,,,,,,,,10.0,,
1793-06,,,,,,,,,,,22.0,,,,,,,,14.0,,
1793-07,,,,,,,,,,,26.0,,,,,,,,19.0,,
1793-08,,,,,,,,,,,25.0,,,,,,,,17.0,,
1793-09,,,,,,,,,,,20.0,,,,,,,,11.0,,
1793-10,,,,,,,,,,,15.0,,,,,,,,8.0,,
1793-11,,,,,,,,,,,9.0,,,,,,,,1.0,,
1793-12,,,,,,,,,,,5.0,,,,,,,,-4.0,,
1799-01,,,,,,,,,,,-3.0,,,,,,,,-2.0,,
1799-02,,,,,,,,,,,3.0,,,,,,,,-13.0,,
1799-03,,,,,,,,,,,9.0,,,,,,,,-4.0,,
1799-04,,,,,,,,,,,11.0,,,,,,,,2.0,,
1799-05,,,,,,,,,,,16.0,,,,,,,,6.0,,
1799-06,,,,,,,,,,,20.0,,,,,,,,14.0,,
1799-07,,,,,,,,,,,23.0,,,,,,,,16.0,,
1799-08,,,,,,,,,,,23.0,,,,,,,,14.0,,
1799-09,,,,,,,,,,,20.0,,,,,,,,10.0,,
1799-10,,,,,,,,,,,14.0,,,,,,,,7.0,,
1799-11,,,,,,,,,,,6.0,,,,,,,,4.0,,
1799-12,,,,,,,,,,,1.0,,,,,,,,-5.0,,
1811-01,,,,,,,,,,,-0.0,,,,,,,,-4.0,,
1811-02,,,,,,,,,,,5.0,,,,,,,,-4.0,,
1811-03,,,,,,,,,,,10.0,,,,,,,,2.0,,
1811-04,,,,,,,,,,,14.0,,,,,,,,2.0,,
1811-05,,,,,,,,,,,20.0,,,,,,,,13.0,,
1811-06,,,,,,,,,,,23.0,,,,,,,,17.0,,
1811-07,,,,,,,,,,,25.0,,,,,,,,20.0,,
1811-08,,,,,,,,,,,22.0,,,,,,,,16.0,,
1811-09,,,,,,,,,,,20.0,,,,,,,,12.0,,
1811-10,,,,,,,,,,,16.0,,,,,,,,5.0,,
1811-11,,,,,,,,,,,9.0,,,,,,,,2.0,,
1811-12,,,,,,,,,,,2.0,,,,,,,,-1.0,,
1812-01,,,,,,,,,,,-3.0,,,,,,,,-4.0,,
1812-02,,,,,,,,,,,3.0,,,,,,,,-2.0,,
1812-03,,,,,,,,,,,8.0,,,,,,,,-5.0,,
1812-04,,,,,,,,,,,10.0,,,,,,,,-1.0,,
1812-05,,,,,,,,,,,19.0,,,,,,,,6.0,,
1812-06,,,,,,,,,,,22.0,,,,,,,,14.0,,
1812-07,,,,,,,,,,,23.0,,,,,,,,14.0,,
1812-08,,,,,,,,,,,22.0,,,,,,,,17.0,,
1812-09,,,,,,,,,,,17.0,,,,,,,,9.0,,
1812-10,,,,,,,,,,,14.0,,,,,,,,8.0,,
1812-11,,,,,,,,,,,6.0,,,,,,,,0.0,,
1812-12,,,,,,,,,,,-0.0,,,,,,,,-7.0,,
1756-01,,,,,,,,,,,,,,,,,,,-3.0,,
1756-02,,,,,,,,,,,,,,,,,,,-1.0,,
1756-03,,,,,,,,,,,,,,,,,,,-1.0,,
1756-04,,,,,,,,,,,,,,,,,,,1.0,,
1756-05,,,,,,,,,,,,,,,,,,,5.0,,
1756-06,,,,,,,,,,,,,,,,,,,15.0,,
1756-07,,,,,,,,,,,,,,,,,,,16.0,,
1756-08,,,,,,,,,,,,,,,,,,,13.0,,
1756-09,,,,,,,,,,,,,,,,,,,11.0,,
1756-10,,,,,,,,,,,,,,,,,,,6.0,,
1756-11,,,,,,,,,,,,,,,,,,,-2.0,,
1756-12,,,,,,,,,,,,,,,,,,,-2.0,,
1757-01,,,,,,,,,,,,,,,,,,,-7.0,,
1757-02,,,,,,,,,,,,,,,,,,,-2.0,,
1757-03,,,,,,,,,,,,,,,,,,,-2.0,,
1757-04,,,,,,,,,,,,,,,,,,,7.0,,
1757-05,,,,,,,,,,,,,,,,,,,9.0,,
1757-06,,,,,,,,,,,,,,,,,,,16.0,,
1757-07,,,,,,,,,,,,,,,,,,,20.0,,
1757-08,,,,,,,,,,,,,,,,,,,15.0,,
1757-09,,,,,,,,,,,,,,,,,,,11.0,,
1757-10,,,,,,,,,,,,,,,,,,,3.0,,
1757-11,,,,,,,,,,,,,,,,,,,2.0,,
1757-12,,,,,,,,,,,,,,,,,,,-3.0,,
1758-01,,,,,,,,,,,,,,,,,,,-6.0,,
1758-02,,,,,,,,,,,,,,,,,,,-5.0,,
1758-03,,,,,,,,,,,,,,,,,,,-3.0,,
1758-04,,,,,,,,,,,,,,,,,,,2.0,,
1758-05,,,,,,,,,,,,,,,,,,,10.0,,
1758-06,,,,,,,,,,,,,,,,,,,15.0,,
1758-07,,,,,,,,,,,,,,,,,,,17.0,,
1758-08,,,,,,,,,,,,,,,,,,,16.0,,
1758-09,,,,,,,,,,,,,,,,,,,9.0,,
1758-10,,,,,,,,,,,,,,,,,,,4.0,,
1758-11,,,,,,,,,,,,,,,,,,,2.0,,
1758-12,,,,,,,,,,,,,,,,,,,-5.0,,
1759-01,,,,,,,,,,,,,,,,,,,-1.0,,
