geo\TIME_PERIOD,indic,Date,GWH
PL,Production,2022-02,13538.651
PT,Production,2022-02,3313.37
RO,Production,2022-02,4214.0
RS,Production,2022-02,2664.819
SE,Production,2022-02,15543.0
SI,Production,2022-02,1049.188
SK,Production,2022-02,2272.0
TR,Production,2022-02,24344.389
UK,Production,2022-02,
XK,Production,2022-02,599.048
AL,Consumption,2022-03,663.317
AT,Consumption,2022-03,5889.35
BA,Consumption,2022-03,1033.812
BE,Consumption,2022-03,6729.608
BG,Consumption,2022-03,3134.053
CY,Consumption,2022-03,443.609
CZ,Consumption,2022-03,5720.839
DE,Consumption,2022-03,40949.235
DK,Consumption,2022-03,2956.75
EE,Consumption,2022-03,818.6
EL,Consumption,2022-03,4674.67
ES,Consumption,2022-03,19387.415
EU27_2020,Consumption,2022-03,223847.972
FI,Consumption,2022-03,7318.994
FR,Consumption,2022-03,40112.719
HR,Consumption,2022-03,1458.279
HU,Consumption,2022-03,3897.451
IE,Consumption,2022-03,2602.195
IS,Consumption,2022-03,1611.834
IT,Consumption,2022-03,27594.0
LT,Consumption,2022-03,987.711
LU,Consumption,2022-03,567.906
LV,Consumption,2022-03,653.0
ME,Consumption,2022-03,306.509
MK,Consumption,2022-03,670.562
MT,Consumption,2022-03,228.273
NL,Consumption,2022-03,9165.062
NO,Consumption,2022-03,11588.328
PL,Consumption,2022-03,13525.675
PT,Consumption,2022-03,4313.74
RO,Consumption,2022-03,4773.0
RS,Consumption,2022-03,3426.252
SE,Consumption,2022-03,12295.0
SI,Consumption,2022-03,1181.838
SK,Consumption,2022-03,2469.0
TR,Consumption,2022-03,27144.688
UK,Consumption,2022-03,
XK,Consumption,2022-03,757.069
AL,Imports,2022-03,283.751
AT,Imports,2022-03,2870.992
BA,Imports,2022-03,318.239
BE,Imports,2022-03,1986.599
BG,Imports,2022-03,77.009
CY,Imports,2022-03,0.0
CZ,Imports,2022-03,1540.204
DE,Imports,2022-03,4415.85
DK,Imports,2022-03,1895.045
EE,Imports,2022-03,727.0
EL,Imports,2022-03,491.477
ES,Imports,2022-03,958.837
EU27_2020,Imports,2022-03,37004.129
FI,Imports,2022-03,1840.033
FR,Imports,2022-03,4030.263
HR,Imports,2022-03,1057.077
HU,Imports,2022-03,1755.672
IE,Imports,2022-03,149.815
IS,Imports,2022-03,0.0
IT,Imports,2022-03,3719.0
LT,Imports,2022-03,1145.136
LU,Imports,2022-03,632.506
LV,Imports,2022-03,514.0
ME,Imports,2022-03,714.87
MK,Imports,2022-03,602.828
MT,Imports,2022-03,46.012
NL,Imports,2022-03,1501.144
NO,Imports,2022-03,884.042
PL,Imports,2022-03,1202.041
PT,Imports,2022-03,898.427
RO,Imports,2022-03,906.0
RS,Imports,2022-03,761.393
SE,Imports,2022-03,323.0
SI,Imports,2022-03,740.99
SK,Imports,2022-03,1580.0
TR,Imports,2022-03,298.71
UK,Imports,2022-03,
XK,Imports,2022-03,267.016
AL,Production,2022-03,651.552
AT,Production,2022-03,5587.563
BA,Production,2022-03,1336.761
BE,Production,2022-03,7487.821
BG,Production,2022-03,4683.338
CY,Production,2022-03,443.609
CZ,Production,2022-03,7573.298
DE,Production,2022-03,46940.355
DK,Production,2022-03,3115.136
EE,Production,2022-03,722.6
EL,Production,2022-03,4901.242
ES,Production,2022-03,22723.438
EU27_2020,Production,2022-03,240584.758
FI,Production,2022-03,6488.0
FR,Production,2022-03,43237.854
HR,Production,2022-03,1188.805
HU,Production,2022-03,3196.599
IE,Production,2022-03,2766.717
IS,Production,2022-03,1661.834
IT,Production,2022-03,24373.0
LT,Production,2022-03,350.876
LU,Production,2022-03,199.735
LV,Production,2022-03,460.0
ME,Production,2022-03,340.996
MK,Production,2022-03,540.881
MT,Production,2022-03,182.372
NL,Production,2022-03,10594.619
NO,Production,2022-03,14614.699
PL,Production,2022-03,14866.789
PT,Production,2022-03,4366.6
RO,Production,2022-03,4333.0
RS,Production,2022-03,3168.748
SE,Production,2022-03,16272.0
SI,Production,2022-03,1223.392
SK,Production,2022-03,2306.0
TR,Production,2022-03,27176.975
UK,Production,2022-03,
XK,Production,2022-03,715.036
AL,Consumption,2022-04,563.197
AT,Consumption,2022-04,5254.954
BA,Consumption,2022-04,892.466
BE,Consumption,2022-04,6343.921
BG,Consumption,2022-04,2449.024
CY,Consumption,2022-04,316.227
CZ,Consumption,2022-04,5108.148
DE,Consumption,2022-04,37996.224
DK,Consumption,2022-04,2657.359
EE,Consumption,2022-04,735.6
EL,Consumption,2022-04,3676.998
ES,Consumption,2022-04,17694.986
EU27_2020,Consumption,2022-04,200789.414
FI,Consumption,2022-04,6544.476
FR,Consumption,2022-04,34679.927
HR,Consumption,2022-04,1291.881
HU,Consumption,2022-04,3521.139
IE,Consumption,2022-04,2385.863
IS,Consumption,2022-04,1586.601
IT,Consumption,2022-04,24421.0
LT,Consumption,2022-04,896.114
LU,Consumption,2022-04,532.343
LV,Consumption,2022-04,583.0
ME,Consumption,2022-04,263.325
MK,Consumption,2022-04,531.952
MT,Consumption,2022-04,196.067
NL,Consumption,2022-04,8857.586
NO,Consumption,2022-04,10315.627
PL,Consumption,2022-04,12541.209
PT,Consumption,2022-04,3893.039
RO,Consumption,2022-04,4171.0
RS,Consumption,2022-04,2872.252
SE,Consumption,2022-04,10813.0
SI,Consumption,2022-04,1043.329
SK,Consumption,2022-04,2185.0
TR,Consumption,2022-04,24810.794
UK,Consumption,2022-04,
XK,Consumption,2022-04,601.104
AL,Imports,2022-04,126.652
AT,Imports,2022-04,2234.398
BA,Imports,2022-04,222.168
BE,Imports,2022-04,1345.641
BG,Imports,2022-04,106.683
CY,Imports,2022-04,0.0
CZ,Imports,2022-04,1703.391
DE,Imports,2022-04,3597.413
DK,Imports,2022-04,1603.986
EE,Imports,2022-04,651.0
EL,Imports,2022-04,925.979
ES,Imports,2022-04,566.279
EU27_2020,Imports,2022-04,33701.875
FI,Imports,2022-04,1601.094
FR,Imports,2022-04,3788.825
HR,Imports,2022-04,970.144
HU,Imports,2022-04,1585.068
IE,Imports,2022-04,131.117
IS,Imports,2022-04,0.0
IT,Imports,2022-04,3832.0
LT,Imports,2022-04,1106.978
LU,Imports,2022-04,589.621
LV,Imports,2022-04,296.0
ME,Imports,2022-04,721.77
MK,Imports,2022-04,595.459
MT,Imports,2022-04,68.261
NL,Imports,2022-04,1712.064
NO,Imports,2022-04,1559.885
PL,Imports,2022-04,1266.827
PT,Imports,2022-04,1007.565
RO,Imports,2022-04,539.0
RS,Imports,2022-04,613.777
SE,Imports,2022-04,355.0
SI,Imports,2022-04,766.541
SK,Imports,2022-04,1351.0
TR,Imports,2022-04,370.533
UK,Imports,2022-04,
XK,Imports,2022-04,206.103
AL,Production,2022-04,697.597
AT,Production,2022-04,5620.21
BA,Production,2022-04,1373.034
BE,Production,2022-04,7352.886
BG,Production,2022-04,3754.041
CY,Production,2022-04,316.227
CZ,Production,2022-04,6021.453
DE,Production,2022-04,43888.025
DK,Production,2022-04,2768.895
EE,Production,2022-04,520.6
EL,Production,2022-04,3010.709
ES,Production,2022-04,21735.882
EU27_2020,Production,2022-04,214605.271
FI,Production,2022-04,5818.0
FR,Production,2022-04,36975.413
HR,Production,2022-04,1022.221
HU,Production,2022-04,2795.289
IE,Production,2022-04,2517.716
IS,Production,2022-04,1635.601
IT,Production,2022-04,21252.0
LT,Production,2022-04,314.734
LU,Production,2022-04,201.613
LV,Production,2022-04,658.0
ME,Production,2022-04,290.308
MK,Production,2022-04,430.649
MT,Production,2022-04,127.934
NL,Production,2022-04,9193.422
NO,Production,2022-04,11140.841
PL,Production,2022-04,13587.077
PT,Production,2022-04,3825.207
RO,Production,2022-04,4192.0
RS,Production,2022-04,2819.336
SE,Production,2022-04,14079.0
SI,Production,2022-04,1097.717
SK,Production,2022-04,1959.0
TR,Production,2022-04,24782.0
UK,Production,2022-04,
XK,Production,2022-04,640.7
AL,Consumption,2022-05,526.352
AT,Consumption,2022-05,5067.914
BA,Consumption,2022-05,827.498
BE,Consumption,2022-05,6306.094
BG,Consumption,2022-05,2299.635
CY,Consumption,2022-05,358.884
CZ,Consumption,2022-05,4811.278
DE,Consumption,2022-05,37844.802
DK,Consumption,2022-05,2559.745
EE,Consumption,2022-05,678.276
EL,Consumption,2022-05,3941.243
ES,Consumption,2022-05,18440.304
EU27_2020,Consumption,2022-05,196819.303
FI,Consumption,2022-05,6207.459
FR,Consumption,2022-05,30875.684
HR,Consumption,2022-05,1247.821
HU,Consumption,2022-05,3481.904
IE,Consumption,2022-05,2383.537
IS,Consumption,2022-05,1670.046
IT,Consumption,2022-05,25936.0
LT,Consumption,2022-05,843.362
LU,Consumption,2022-05,528.939
LV,Consumption,2022-05,571.0
ME,Consumption,2022-05,105.76
MK,Consumption,2022-05,467.907
MT,Consumption,2022-05,206.566
NL,Consumption,2022-05,9083.257
NO,Consumption,2022-05,9401.007
PL,Consumption,2022-05,12346.156
PT,Consumption,2022-05,3903.683
RO,Consumption,2022-05,4164.0
RS,Consumption,2022-05,2526.811
SE,Consumption,2022-05,9574.0
SI,Consumption,2022-05,1055.76
SK,Consumption,2022-05,2102.0
TR,Consumption,2022-05,24344.151
UK,Consumption,2022-05,
XK,Consumption,2022-05,492.51
AL,Imports,2022-05,171.655
AT,Imports,2022-05,1758.638
BA,Imports,2022-05,210.337
BE,Imports,2022-05,1298.372
BG,Imports,2022-05,92.105
CY,Imports,2022-05,0.0
CZ,Imports,2022-05,1546.755
DE,Imports,2022-05,4535.621
DK,Imports,2022-05,1669.408
EE,Imports,2022-05,497.0
EL,Imports,2022-05,834.676
ES,Imports,2022-05,723.105
EU27_2020,Imports,2022-05,34082.266
FI,Imports,2022-05,1364.579
FR,Imports,2022-05,3083.201
HR,Imports,2022-05,975.511
HU,Imports,2022-05,1641.563
IE,Imports,2022-05,129.876
IS,Imports,2022-05,0.0
IT,Imports,2022-05,4774.0
LT,Imports,2022-05,987.698
LU,Imports,2022-05,577.15
LV,Imports,2022-05,442.0
ME,Imports,2022-05,639.21
MK,Imports,2022-05,612.714
MT,Imports,2022-05,33.775
NL,Imports,2022-05,1682.969
NO,Imports,2022-05,1067.657
PL,Imports,2022-05,1236.281
PT,Imports,2022-05,1087.897
RO,Imports,2022-05,451.0
RS,Imports,2022-05,666.364
SE,Imports,2022-05,422.0
SI,Imports,2022-05,872.086
SK,Imports,2022-05,1365.0
TR,Imports,2022-05,430.699
UK,Imports,2022-05,
XK,Imports,2022-05,195.664
AL,Production,2022-05,573.015
AT,Production,2022-05,6044.519
BA,Production,2022-05,1180.314
BE,Production,2022-05,7098.852
BG,Production,2022-05,3292.464
CY,Production,2022-05,358.884
CZ,Production,2022-05,5642.017
DE,Production,2022-05,40565.63
DK,Production,2022-05,2519.815
EE,Production,2022-05,700.276
EL,Production,2022-05,3397.138
ES,Production,2022-05,22139.798
EU27_2020,Production,2022-05,206887.254
FI,Production,2022-05,5552.0
FR,Production,2022-05,34205.111
HR,Production,2022-05,914.242
HU,Production,2022-05,2855.132
IE,Production,2022-05,2531.385
IS,Production,2022-05,1721.546
IT,Production,2022-05,21584.0
LT,Production,2022-05,271.972
LU,Production,2022-05,186.198
LV,Production,2022-05,402.0
ME,Production,2022-05,124.798
MK,Production,2022-05,383.552
MT,Production,2022-05,174.636
NL,Production,2022-05,9213.851
NO,Production,2022-05,10783.816
PL,Production,2022-05,13128.713
PT,Production,2022-05,3658.232
RO,Production,2022-05,4200.0
RS,Production,2022-05,2333.713
SE,Production,2022-05,13122.0
SI,Production,2022-05,1165.389
SK,Production,2022-05,1963.0
TR,Production,2022-05,24278.009
UK,Production,2022-05,
XK,Production,2022-05,592.596
AL,Consumption,2022-06,543.465
AT,Consumption,2022-06,4959.545
BA,Consumption,2022-06,827.178
BE,Consumption,2022-06,6158.27
BG,Consumption,2022-06,2257.064
CY,Consumption,2022-06,424.63
CZ,Consumption,2022-06,4600.785
DE,Consumption,2022-06,36447.982
DK,Consumption,2022-06,2440.259
EE,Consumption,2022-06,612.466
EL,Consumption,2022-06,4401.957
ES,Consumption,2022-06,19227.828
EU27_2020,Consumption,2022-06,195747.875
FI,Consumption,2022-06,5626.036
FR,Consumption,2022-06,30529.068
HR,Consumption,2022-06,1359.949
HU,Consumption,2022-06,3509.137
IE,Consumption,2022-06,2279.267
IS,Consumption,2022-06,1564.59
IT,Consumption,2022-06,28005.0
LT,Consumption,2022-06,810.194
LU,Consumption,2022-06,487.296
LV,Consumption,2022-06,538.0
ME,Consumption,2022-06,120.418
MK,Consumption,2022-06,451.128
MT,Consumption,2022-06,258.217
NL,Consumption,2022-06,9017.293
NO,Consumption,2022-06,8289.296
PL,Consumption,2022-06,11989.588
PT,Consumption,2022-06,3899.167
RO,Consumption,2022-06,4077.0
RS,Consumption,2022-06,2525.875
SE,Consumption,2022-06,8721.0
SI,Consumption,2022-06,1053.877
SK,Consumption,2022-06,2057.0
TR,Consumption,2022-06,26216.404
UK,Consumption,2022-06,
XK,Consumption,2022-06,455.458
AL,Imports,2022-06,365.508
AT,Imports,2022-06,1688.018
BA,Imports,2022-06,323.337
BE,Imports,2022-06,1452.512
BG,Imports,2022-06,29.426
CY,Imports,2022-06,0.0
CZ,Imports,2022-06,1028.689
DE,Imports,2022-06,4735.891
DK,Imports,2022-06,1931.541
EE,Imports,2022-06,568.0
EL,Imports,2022-06,509.147
ES,Imports,2022-06,476.525
EU27_2020,Imports,2022-06,33476.634
FI,Imports,2022-06,1549.753
FR,Imports,2022-06,3812.477
HR,Imports,2022-06,1006.65
HU,Imports,2022-06,1427.775
IE,Imports,2022-06,149.003
IS,Imports,2022-06,0.0
IT,Imports,2022-06,4064.0
LT,Imports,2022-06,1007.727
LU,Imports,2022-06,560.826
LV,Imports,2022-06,545.0
ME,Imports,2022-06,622.489
MK,Imports,2022-06,529.139
MT,Imports,2022-06,49.878
NL,Imports,2022-06,994.61
NO,Imports,2022-06,451.054
PL,Imports,2022-06,1315.449
PT,Imports,2022-06,1078.0
RO,Imports,2022-06,733.0
RS,Imports,2022-06,713.822
SE,Imports,2022-06,683.0
SI,Imports,2022-06,755.737
SK,Imports,2022-06,1324.0
TR,Imports,2022-06,516.136
UK,Imports,2022-06,
XK,Imports,2022-06,228.422
AL,Production,2022-06,382.83
AT,Production,2022-06,5786.805
BA,Production,2022-06,1062.127
BE,Production,2022-06,6665.86
BG,Production,2022-06,3689.91
CY,Production,2022-06,424.63
CZ,Production,2022-06,5999.837
DE,Production,2022-06,38944.468
DK,Production,2022-06,1848.846
EE,Production,2022-06,609.466
EL,Production,2022-06,4391.595
ES,Production,2022-06,23209.273
EU27_2020,Production,2022-06,205388.293
FI,Production,2022-06,4830.0
FR,Production,2022-06,32077.587
HR,Production,2022-06,1003.39
HU,Production,2022-06,2826.103
IE,Production,2022-06,2421.493
IS,Production,2022-06,1613.09
IT,Production,2022-06,24245.0
LT,Production,2022-06,229.211
LU,Production,2022-06,184.462
LV,Production,2022-06,279.0
ME,Production,2022-06,142.496
MK,Production,2022-06,344.358
MT,Production,2022-06,208.5
NL,Production,2022-06,10395.987
NO,Production,2022-06,11479.726
PL,Production,2022-06,12639.449
PT,Production,2022-06,3572.167
RO,Production,2022-06,3916.0
RS,Production,2022-06,2362.719
SE,Production,2022-06,12106.0
SI,Production,2022-06,1109.254
SK,Production,2022-06,1774.0
TR,Production,2022-06,25986.696
UK,Production,2022-06,
XK,Production,2022-06,604.964
AL,Consumption,2022-07,571.237
AT,Consumption,2022-07,5000.562
BA,Consumption,2022-07,912.205
BE,Consumption,2022-07,6010.169
BG,Consumption,2022-07,2445.539
CY,Consumption,2022-07,561.159
CZ,Consumption,2022-07,4356.112
DE,Consumption,2022-07,37585.49
DK,Consumption,2022-07,2335.572
EE,Consumption,2022-07,594.6
EL,Consumption,2022-07,5146.246
ES,Consumption,2022-07,21295.507
EU27_2020,Consumption,2022-07,204799.526
FI,Consumption,2022-07,5610.318
FR,Consumption,2022-07,31658.721
HR,Consumption,2022-07,1525.398
HU,Consumption,2022-07,3592.264
IE,Consumption,2022-07,2322.401
IS,Consumption,2022-07,1620.054
IT,Consumption,2022-07,31121.0
LT,Consumption,2022-07,831.067
LU,Consumption,2022-07,497.501
LV,Consumption,2022-07,544.0
ME,Consumption,2022-07,187.061
MK,Consumption,2022-07,447.23
MT,Consumption,2022-07,317.74
NL,Consumption,2022-07,9241.941
NO,Consumption,2022-07,8221.027
PL,Consumption,2022-07,12158.429
PT,Consumption,2022-07,4288.952
RO,Consumption,2022-07,4398.0
RS,Consumption,2022-07,2641.635
SE,Consumption,2022-07,8349.0
SI,Consumption,2022-07,1019.838
SK,Consumption,2022-07,1992.0
TR,Consumption,2022-07,27906.247
UK,Consumption,2022-07,
XK,Consumption,2022-07,487.519
AL,Imports,2022-07,448.255
AT,Imports,2022-07,2358.726
BA,Imports,2022-07,391.996
BE,Imports,2022-07,1202.847
BG,Imports,2022-07,56.504
CY,Imports,2022-07,0.0
CZ,Imports,2022-07,1131.935
DE,Imports,2022-07,4671.631
DK,Imports,2022-07,1932.822
EE,Imports,2022-07,550.0
EL,Imports,2022-07,331.095
ES,Imports,2022-07,233.828
EU27_2020,Imports,2022-07,37228.154
FI,Imports,2022-07,1813.414
FR,Imports,2022-07,5480.09
HR,Imports,2022-07,1167.487
HU,Imports,2022-07,1553.927
IE,Imports,2022-07,166.815
IS,Imports,2022-07,0.0
IT,Imports,2022-07,4956.0
LT,Imports,2022-07,1069.856
LU,Imports,2022-07,588.357
LV,Imports,2022-07,524.0
ME,Imports,2022-07,761.424
MK,Imports,2022-07,550.919
MT,Imports,2022-07,75.078
NL,Imports,2022-07,1179.065
NO,Imports,2022-07,865.579
PL,Imports,2022-07,1491.318
PT,Imports,2022-07,1355.152
RO,Imports,2022-07,908.0
RS,Imports,2022-07,760.96
SE,Imports,2022-07,359.0
SI,Imports,2022-07,809.207
SK,Imports,2022-07,1262.0
TR,Imports,2022-07,534.599
UK,Imports,2022-07,
XK,Imports,2022-07,343.718
AL,Production,2022-07,450.858
AT,Production,2022-07,5018.698
BA,Production,2022-07,1135.205
BE,Production,2022-07,6871.319
BG,Production,2022-07,3823.629
CY,Production,2022-07,561.159
CZ,Production,2022-07,6128.996
DE,Production,2022-07,41343.248
DK,Production,2022-07,2508.528
EE,Production,2022-07,593.6
EL,Production,2022-07,5814.344
ES,Production,2022-07,26367.462
EU27_2020,Production,2022-07,215689.191
FI,Production,2022-07,4533.0
FR,Production,2022-07,31169.541
HR,Production,2022-07,1119.156
HU,Production,2022-07,3038.812
IE,Production,2022-07,2512.754
IS,Production,2022-07,1670.054
IT,Production,2022-07,26611.0
LT,Production,2022-07,273.499
LU,Production,2022-07,206.089
LV,Production,2022-07,208.0
ME,Production,2022-07,217.451
MK,Production,2022-07,400.801
MT,Production,2022-07,242.714
NL,Production,2022-07,10121.384
NO,Production,2022-07,10663.899
PL,Production,2022-07,12748.785
PT,Production,2022-07,3668.181
RO,Production,2022-07,4165.0
RS,Production,2022-07,2527.33
SE,Production,2022-07,13147.0
SI,Production,2022-07,1021.293
SK,Production,2022-07,1872.0
TR,Production,2022-07,27628.711
UK,Production,2022-07,
XK,Production,2022-07,508.777
AL,Consumption,2022-08,554.866
AT,Consumption,2022-08,4923.9
BA,Consumption,2022-08,892.761
BE,Consumption,2022-08,6169.372
BG,Consumption,2022-08,2403.419
CY,Consumption,2022-08,536.273
CZ,Consumption,2022-08,4495.153
DE,Consumption,2022-08,36848.925
DK,Consumption,2022-08,2498.585
EE,Consumption,2022-08,623.053
EL,Consumption,2022-08,4828.822
ES,Consumption,2022-08,19845.624
EU27_2020,Consumption,2022-08,195734.016
FI,Consumption,2022-08,5791.831
FR,Consumption,2022-08,29824.114
HR,Consumption,2022-08,1454.093
HU,Consumption,2022-08,3418.172
IE,Consumption,2022-08,2338.607
IS,Consumption,2022-08,1639.942
IT,Consumption,2022-08,25981.0
LT,Consumption,2022-08,850.583
LU,Consumption,2022-08,467.594
LV,Consumption,2022-08,570.0
ME,Consumption,2022-08,186.724
MK,Consumption,2022-08,414.041
MT,Consumption,2022-08,316.068
NL,Consumption,2022-08,9107.438
NO,Consumption,2022-08,8387.131
PL,Consumption,2022-08,12474.364
PT,Consumption,2022-08,3968.815
RO,Consumption,2022-08,4203.0
RS,Consumption,2022-08,2568.459
SE,Consumption,2022-08,8825.0
SI,Consumption,2022-08,969.211
SK,Consumption,2022-08,2001.0
TR,Consumption,2022-08,30437.342
UK,Consumption,2022-08,
XK,Consumption,2022-08,465.4
AL,Imports,2022-08,419.719
AT,Imports,2022-08,2363.476
BA,Imports,2022-08,395.338
BE,Imports,2022-08,804.192
BG,Imports,2022-08,53.235
CY,Imports,2022-08,0.0
CZ,Imports,2022-08,1042.083
DE,Imports,2022-08,4518.23
DK,Imports,2022-08,2022.766
EE,Imports,2022-08,601.0
EL,Imports,2022-08,274.693
ES,Imports,2022-08,126.369
EU27_2020,Imports,2022-08,33378.281
FI,Imports,2022-08,1562.103
FR,Imports,2022-08,5122.696
HR,Imports,2022-08,988.714
HU,Imports,2022-08,1703.129
IE,Imports,2022-08,119.276
IS,Imports,2022-08,0.0
IT,Imports,2022-08,3159.0
LT,Imports,2022-08,1073.4
LU,Imports,2022-08,515.343
LV,Imports,2022-08,536.0
ME,Imports,2022-08,819.164
MK,Imports,2022-08,500.091
MT,Imports,2022-08,84.733
NL,Imports,2022-08,1029.089
NO,Imports,2022-08,801.226
PL,Imports,2022-08,1341.853
PT,Imports,2022-08,1120.804
RO,Imports,2022-08,1019.0
RS,Imports,2022-08,744.066
SE,Imports,2022-08,391.0
SI,Imports,2022-08,604.097
SK,Imports,2022-08,1202.0
TR,Imports,2022-08,560.071
UK,Imports,2022-08,
XK,Imports,2022-08,355.236
AL,Production,2022-08,514.207
AT,Production,2022-08,4663.664
BA,Production,2022-08,1096.016
BE,Production,2022-08,7675.175
BG,Production,2022-08,3771.267
CY,Production,2022-08,536.273
CZ,Production,2022-08,6128.761
DE,Production,2022-08,39443.898
DK,Production,2022-08,1741.106
EE,Production,2022-08,552.053
EL,Production,2022-08,5331.475
ES,Production,2022-08,25240.847
EU27_2020,Production,2022-08,206613.547
FI,Production,2022-08,5040.0
FR,Production,2022-08,29369.21
HR,Production,2022-08,1046.981
HU,Production,2022-08,2586.796
IE,Production,2022-08,2590.805
IS,Production,2022-08,1690.442
IT,Production,2022-08,23416.0
LT,Production,2022-08,281.895
LU,Production,2022-08,173.392
LV,Production,2022-08,259.0
ME,Production,2022-08,214.866
MK,Production,2022-08,439.029
